retailerProductId,name,brand,url,matchedFieldTitles,matchedSnippets,categoryPaths
521521011,Faith in Nature Coconut Hand Wash,Faith In Nature,https://www.ocado.com/products/521521011/details,features | dietaryInformation,"99.5% Natural Origin, Uplifting, With organic oat, limeflower and elderberry for healthy skin, Cruelty-Free International, 100% Natural Origin Aroma, 99% Biodegradable Ingredients, Proudly Independent, Carbon Balanced, Dermatologically Tested, No Parabens, No SLS or SLES, I Can Be Refilled, Vegan & Cruelty Free, Suitable for vegans | Not Tested on Animals; Suitable for Vegans",dietary-lifestyle-world-foods/organic/beauty-toiletries/toiletries | events-inspiration/beauty-toiletries-sale/bath-body | events-inspiration/buy-women-built/health-beauty | health-beauty-personal-care/bath-shower-soap/hand-wash-soap/hand-wash/luxury | health-beauty-personal-care/brands-we-love/faith-in-nature/hand-wash-soap
440988011,Faith in Nature Coconut Shampoo,Faith In Nature,https://www.ocado.com/products/440988011/details,features | dietaryInformation,"99.5% Natural Origin, Hydrating Dry Hair & Scalp, With organic rosemary, nettle and chamomile for healthy hair & scalp, Cruelty-Free International, 100% Natural Origin Aroma, 99% Biodegradable Ingredients, Proudly Independent, Carbon Balanced, Dermatologically Tested, No Parabens, No SLS, SLES or Silicones, We Love Refill, Suitable for vegans | Not Tested on Animals; Suitable for Vegans",dietary-lifestyle-world-foods/organic/beauty-toiletries/toiletries | events-inspiration/buy-women-built/health-beauty | health-beauty-personal-care/brands-we-love/faith-in-nature/2-5-5l-refills | health-beauty-personal-care/brands-we-love/faith-in-nature/hair-care | health-beauty-personal-care/hair-care/brands-we-love/faith-in-nature | health-beauty-personal-care/hair-care/shampoo/natural-organic-vegan/natural-shampoo | health-beauty-personal-care/hair-care/shampoo/shop-by-hair-type/for-all-hair-types | health-beauty-personal-care/hair-care/shampoo/shop-by-hair-type/for-dry-hair | health-beauty-personal-care/natural-organic-vegan/natural/natural-hair-care/natural-shampoo
600060011,Faith in Nature Coconut Shampoo,Faith In Nature,https://www.ocado.com/products/600060011/details,features | dietaryInformation,"99.5% Natural Origin, Hydrating Dry Hair & Scalp, Coconut with organic rosemary, nettle and chamomile for healthy hair & scalp, 100% Natural Origin Aroma, 99% Biodegradable Ingredients, Proudly Independent, Carbon Balanced, Dermatologically Tested, No Parabens, No Sls, Sles or Silicones, We Love Refill, Cruelty-free international, Suitable for Vegans | Not Tested on Animals; Suitable for Vegans",dietary-lifestyle-world-foods/organic/beauty-toiletries/toiletries | events-inspiration/beauty-toiletries-sale/haircare | events-inspiration/buy-women-built/health-beauty | health-beauty-personal-care/brands-we-love/faith-in-nature/2-5-5l-refills | health-beauty-personal-care/brands-we-love/faith-in-nature/hair-care | health-beauty-personal-care/hair-care/shampoo/natural-organic-vegan/vegan-shampoo | health-beauty-personal-care/hair-care/shampoo/shop-by-hair-type/for-all-hair-types | health-beauty-personal-care/premium-beauty/premium-haircare
471970011,Faith in Nature Dragon Fruit Body Wash,Faith In Nature,https://www.ocado.com/products/471970011/details,dietaryInformation,Not Tested on Animals; Suitable for Vegans,dietary-lifestyle-world-foods/vegan/beauty | events-inspiration/buy-women-built/health-beauty | health-beauty-personal-care/bath-shower-soap/shower-gel-body-wash/shop-by-scent/fruity | health-beauty-personal-care/brands-we-love/faith-in-nature/body-wash | health-beauty-personal-care/natural-organic-vegan/vegan/vegan-bath-shower-soap/shower-gel-body-wash
521519011,Faith in Nature Dragon Fruit Hand Wash,Faith In Nature,https://www.ocado.com/products/521519011/details,features | dietaryInformation,"99.5% Natural Origin, With organic oat, limeflower and elderberry for healthy skin, Cruelty-Free International, 100% Natural Origin Aroma, 99% Biodegradable Ingredients, Proudly Independent, Carbon Balanced, Dermatologically Tested, No Parabens, No SLS or SLES, I Can Be Refilled, Vegan & Cruelty Free, Suitable for vegans | Not Tested on Animals; Suitable for Vegans",dietary-lifestyle-world-foods/vegan/beauty | events-inspiration/beauty-toiletries-sale/bath-body | events-inspiration/buy-women-built/health-beauty | health-beauty-personal-care/bath-shower-soap/hand-wash-soap/hand-wash/luxury | health-beauty-personal-care/brands-we-love/faith-in-nature/hand-wash-soap | health-beauty-personal-care/natural-organic-vegan/vegan/vegan-bath-shower-soap/hand-wash-soap
521524011,Faith in Nature Grapefruit & Orange Hand Wash,Faith In Nature,https://www.ocado.com/products/521524011/details,features | dietaryInformation,"99.5% Natural Origin, Energising, With organic oat, lime flower and elderberry for healthy skin, Cruelty-Free International, Yes 100% Natural Origin Aroma, Yes 99% Biodegradable Ingredients, Yes Proudly Independent, Yes Carbon Balanced, Yes Dermatologically Tested, No Parabens, No SLS or SLES, I Can Be Refilled, Suitable for vegans | Not Tested on Animals; Suitable for Vegans",dietary-lifestyle-world-foods/organic/beauty-toiletries/toiletries | dietary-lifestyle-world-foods/vegan/beauty | events-inspiration/beauty-toiletries-sale/bath-body | events-inspiration/buy-women-built/health-beauty | health-beauty-personal-care/bath-shower-soap/hand-wash-soap/hand-wash/luxury | health-beauty-personal-care/brands-we-love/faith-in-nature/hand-wash-soap | health-beauty-personal-care/natural-organic-vegan/vegan/vegan-bath-shower-soap/hand-wash-soap
387288011,Faith in Nature Grapefruit Pure Hand Made Soap Bar,Faith In Nature,https://www.ocado.com/products/387288011/details,dietaryInformation | detailedDescription,"Not Tested on Animals; Suitable for Vegans | Refreshing and uplifting, this pure soap is made with four essential oils including grapefruit and organic sweet orange oils. Features Suitable for Vegans; Not Tested on Animals 100% Natural Fragrance With Essential Oils Free from Parabens and SLS Application Apply soap to wet hands, rub together to create lather and rinse off. About The Brand Established in 1974, we believe in harnessing the power of nature without harming it in the process. Our hand made soaps are made using the highest quality naturally derived ingredients with 100% natural fragrance.",dietary-lifestyle-world-foods/organic/beauty-toiletries/toiletries | dietary-lifestyle-world-foods/vegan/beauty | events-inspiration/beauty-toiletries-sale/bath-body | events-inspiration/beauty-toiletries-sale/sun-care-self-tan-travel-toiletries | events-inspiration/buy-women-built/health-beauty | events-inspiration/summer-wellness/beauty-essentials | health-beauty-personal-care/bath-shower-soap/hand-wash-soap/natural-organic/natural | health-beauty-personal-care/bath-shower-soap/hand-wash-soap/soap-bars | health-beauty-personal-care/brands-we-love/faith-in-nature/hand-wash-soap | health-beauty-personal-care/natural-organic-vegan/natural/natural-bath-shower-soap/hand-wash-soap | health-beauty-personal-care/natural-organic-vegan/vegan/vegan-bath-shower-soap/hand-wash-soap
521522011,Faith in Nature Lavender & Geranium Hand Wash,Faith In Nature,https://www.ocado.com/products/521522011/details,features | dietaryInformation,"99% Natural Origin, No SLS Or Parabens, Cruelty-Free International, Suitable for Vegans | Not Tested on Animals; Suitable for Vegans",dietary-lifestyle-world-foods/vegan/beauty | events-inspiration/beauty-toiletries-sale/bath-body | events-inspiration/buy-women-built/health-beauty | health-beauty-personal-care/bath-shower-soap/hand-wash-soap/hand-wash/luxury | health-beauty-personal-care/brands-we-love/faith-in-nature/hand-wash-soap | health-beauty-personal-care/natural-organic-vegan/vegan/vegan-bath-shower-soap/hand-wash-soap
511927011,Faith in Nature Lavender & Geranium Shampoo Bar,Faith In Nature,https://www.ocado.com/products/511927011/details,features | dietaryInformation,"100% Natural Origin, No SLS or Parabens, Cruelty-Free International, Suitable for vegans | Not Tested on Animals; Suitable for Vegans",dietary-lifestyle-world-foods/vegan/beauty | events-inspiration/buy-women-built/health-beauty | health-beauty-personal-care/brands-we-love/faith-in-nature/hair-care | health-beauty-personal-care/hair-care/brands-we-love/faith-in-nature | health-beauty-personal-care/hair-care/shampoo/natural-organic-vegan/vegan-shampoo | health-beauty-personal-care/hair-care/shampoo/shampoo-bars | health-beauty-personal-care/hair-care/shampoo/shop-by-hair-type/for-all-hair-types | health-beauty-personal-care/natural-organic-vegan/vegan/vegan-hair-care/vegan-shampoo
387293011,Faith in Nature Rosemary Pure Hand Made Soap Bar,Faith In Nature,https://www.ocado.com/products/387293011/details,features | dietaryInformation,"100% Natural Origin, No SLS or Parabens, Cruelty-Free International, Suitable for vegans | Not Tested on Animals; Suitable for Vegans",dietary-lifestyle-world-foods/organic/beauty-toiletries/toiletries | dietary-lifestyle-world-foods/vegan/beauty | events-inspiration/beauty-toiletries-sale/bath-body | events-inspiration/buy-women-built/health-beauty | health-beauty-personal-care/bath-shower-soap/hand-wash-soap/natural-organic/natural | health-beauty-personal-care/bath-shower-soap/hand-wash-soap/soap-bars | health-beauty-personal-care/brands-we-love/faith-in-nature/hand-wash-soap | health-beauty-personal-care/natural-organic-vegan/natural/natural-bath-shower-soap/hand-wash-soap | health-beauty-personal-care/natural-organic-vegan/vegan/vegan-bath-shower-soap/hand-wash-soap
521520011,Faith in Nature Seaweed & Citrus Hand Wash,Faith In Nature,https://www.ocado.com/products/521520011/details,features | dietaryInformation,"99.5% Natural Origin, Restorative, With organic oat, limeflower and elderberry for healthy skin, Yes 100% Natural Origin Aroma, Yes 99% Biodegradable Ingredients, Yes Proudly Independent, Yes Carbon Balanced, Yes Dermatologically Tested, No Parabens, No SLS or SLES, Cruelty-Free International, Suitable for Vegans | Not Tested on Animals; Suitable for Vegans",dietary-lifestyle-world-foods/vegan/beauty | events-inspiration/beauty-toiletries-sale/bath-body | events-inspiration/buy-women-built/health-beauty | health-beauty-personal-care/bath-shower-soap/hand-wash-soap/hand-wash/luxury | health-beauty-personal-care/brands-we-love/faith-in-nature/hand-wash-soap | health-beauty-personal-care/natural-organic-vegan/vegan/vegan-bath-shower-soap/hand-wash-soap
548367011,Faith in Nature Shea & Argan Conditioner,Faith In Nature,https://www.ocado.com/products/548367011/details,features | dietaryInformation,"99.5% Natural Origin, With organic rosemary, nettle and chamomile for healthy hair & scalp, Cruelty-Free International, 100% Natural Origin Aroma, 99% Biodegradable Ingredients, Proudly Independent, Carbon Balanced, Dermatologically Tested, No Parabens, No Silicones, I Can Be Refilled, Vegan & Cruelty Free, Suitable for vegans | Not Tested on Animals; Suitable for Vegans",dietary-lifestyle-world-foods/vegan/beauty | events-inspiration/buy-women-built/health-beauty | health-beauty-personal-care/brands-we-love/faith-in-nature/hair-care | health-beauty-personal-care/hair-care/brands-we-love/faith-in-nature | health-beauty-personal-care/hair-care/conditioner/natural-organic-vegan/vegan-conditioner | health-beauty-personal-care/hair-care/shampoo/shop-by-hair-type/for-dry-hair | health-beauty-personal-care/natural-organic-vegan/vegan/vegan-hair-care/vegan-conditioner
548366011,Faith in Nature Shea & Argan Shampoo,Faith In Nature,https://www.ocado.com/products/548366011/details,features | dietaryInformation,"99.5% Natural Origin, Faith in Nature, Shea & argan with organic rosemary, nettle and chamomile for healthy hair & scalp, Cruelty-Free International, 100% Natural Origin Aroma, 99% Biodegradable Ingredients, Proudly Independent, Carbon Balanced, Dermatologically Tested, No Parabens, No SLS, SLES or Silicones, I Can Be Refilled, Vegan & Cruelty Free, Suitable for vegans | Not Tested on Animals; Suitable for Vegans",dietary-lifestyle-world-foods/organic/beauty-toiletries/toiletries | dietary-lifestyle-world-foods/vegan/beauty | events-inspiration/buy-women-built/health-beauty | health-beauty-personal-care/brands-we-love/faith-in-nature/hair-care | health-beauty-personal-care/hair-care/brands-we-love/faith-in-nature | health-beauty-personal-care/hair-care/shampoo/natural-organic-vegan/vegan-shampoo | health-beauty-personal-care/hair-care/shampoo/shop-by-hair-type/for-dry-hair | health-beauty-personal-care/natural-organic-vegan/vegan/vegan-hair-care/vegan-shampoo
548364011,Faith in Nature Shea & Argan Shampoo Bar,Faith In Nature,https://www.ocado.com/products/548364011/details,features | dietaryInformation,"100% Natural Origin and Fragrance, No SLS or Parabens, Cruelty-Free International, Suitable for vegans | Not Tested on Animals; Suitable for Vegans",dietary-lifestyle-world-foods/organic/beauty-toiletries/toiletries | dietary-lifestyle-world-foods/vegan/beauty | events-inspiration/beauty-toiletries-sale/haircare | events-inspiration/buy-women-built/health-beauty | health-beauty-personal-care/brands-we-love/faith-in-nature/hair-care | health-beauty-personal-care/hair-care/shampoo/natural-organic-vegan/natural-shampoo | health-beauty-personal-care/hair-care/shampoo/natural-organic-vegan/organic-shampoo | health-beauty-personal-care/hair-care/shampoo/natural-organic-vegan/vegan-shampoo | health-beauty-personal-care/hair-care/shampoo/shampoo-bars | health-beauty-personal-care/natural-organic-vegan/vegan/vegan-hair-care/vegan-shampoo
511932011,Faith in Nature Wild Rose Body Wash ,Faith In Nature,https://www.ocado.com/products/511932011/details,features | dietaryInformation,"99% Natural Origin, No SLS Or Parabens, Restoring, Cruelty-Free International, Suitable for Vegans | Not Tested on Animals; Suitable for Vegans",dietary-lifestyle-world-foods/organic/beauty-toiletries/toiletries | dietary-lifestyle-world-foods/vegan/beauty | events-inspiration/buy-women-built/health-beauty | health-beauty-personal-care/bath-shower-soap/shower-gel-body-wash/shop-by-scent/floral | health-beauty-personal-care/brands-we-love/faith-in-nature/body-wash | health-beauty-personal-care/natural-organic-vegan/vegan/vegan-bath-shower-soap/shower-gel-body-wash
511929011,Faith in Nature Wild Rose Conditioner ,Faith In Nature,https://www.ocado.com/products/511929011/details,features | dietaryInformation,"99.5% Natural Origin, Nourishing, Normal Hair & Scalp, With organic rosemary, nettle and chamomile for healthy hair & scalp, 100% Natural Origin Aroma, 99% Biodegradable Ingredients, Proudly Independent, Carbon Balanced, Dermatologically Tested, No Parabens, No Silicones, I can be refilled, Cruelty-Free International, Suitable for Vegans | Not Tested on Animals; Suitable for Vegans",dietary-lifestyle-world-foods/organic/beauty-toiletries/toiletries | dietary-lifestyle-world-foods/vegan/beauty | events-inspiration/buy-women-built/health-beauty | health-beauty-personal-care/brands-we-love/faith-in-nature/hair-care | health-beauty-personal-care/hair-care/brands-we-love/faith-in-nature | health-beauty-personal-care/hair-care/conditioner/natural-organic-vegan/natural-conditioner | health-beauty-personal-care/hair-care/conditioner/natural-organic-vegan/vegan-conditioner | health-beauty-personal-care/hair-care/conditioner/shop-by-hair-type/for-all-hair-types | health-beauty-personal-care/hair-care/conditioner/shop-by-hair-type/for-dry-hair | health-beauty-personal-care/hair-care/loved-by-you-5-haircare/conditioner | health-beauty-personal-care/natural-organic-vegan/natural/natural-hair-care/natural-conditioner | health-beauty-personal-care/natural-organic-vegan/vegan/vegan-hair-care/vegan-conditioner
511930011,Faith in Nature Wild Rose Shampoo,Faith In Nature,https://www.ocado.com/products/511930011/details,features | dietaryInformation,"99% natural origin, No SLS or parabens, Restoring, For normal / dry hair, Cruelty-Free International, Suitable for vegans | Not Tested on Animals; Suitable for Vegans",dietary-lifestyle-world-foods/organic/beauty-toiletries/toiletries | dietary-lifestyle-world-foods/vegan/beauty | events-inspiration/buy-women-built/health-beauty | health-beauty-personal-care/brands-we-love/faith-in-nature/hair-care | health-beauty-personal-care/hair-care/brands-we-love/faith-in-nature | health-beauty-personal-care/hair-care/shampoo/natural-organic-vegan/natural-shampoo | health-beauty-personal-care/hair-care/shampoo/natural-organic-vegan/vegan-shampoo | health-beauty-personal-care/hair-care/shampoo/shop-by-hair-type/for-all-hair-types | health-beauty-personal-care/hair-care/shampoo/shop-by-hair-type/for-dry-hair | health-beauty-personal-care/natural-organic-vegan/natural/natural-hair-care/natural-shampoo | health-beauty-personal-care/natural-organic-vegan/vegan/vegan-hair-care/vegan-shampoo
684914011,Fanta Grape,Fanta,https://www.ocado.com/products/684914011/details,features | dietaryInformation,"Soft Drink, Low Calorie, No Added Colours, GMO Free?, Suitable for Vegetarians, Suitable for Vegans | Suitable for Vegans; Suitable for Vegetarians",soft-drinks-tea-coffee/fizzy-drinks/orange-fruit-flavours/fruit-flavours | soft-drinks-tea-coffee/fizzy-drinks/sharing-bottles
684917011,Fanta Grape,Fanta,https://www.ocado.com/products/684917011/details,dietaryInformation,Suitable for Vegans; Suitable for Vegetarians,new-trending/new | soft-drinks-tea-coffee/fizzy-drinks/multipack-cans | soft-drinks-tea-coffee/fizzy-drinks/sugar-free-diet-fizzy-drinks/multipack
588902011,Fanta Lemon,Fanta,https://www.ocado.com/products/588902011/details,dietaryInformation,Suitable for Vegetarians; Suitable for Vegans; Gluten free,soft-drinks-tea-coffee/brands-we-love/coke/brands/fanta | soft-drinks-tea-coffee/brands-we-love/coke/fruity-flavours | soft-drinks-tea-coffee/fizzy-drinks/orange-fruit-flavours/fruit-flavours
634433011,Fanta Lemon,Fanta,https://www.ocado.com/products/634433011/details,features | dietaryInformation,"Sparkling lemon flavoured soft drink, Great and refreshing taste, Vibrant and refreshing, Made with fruit juice & flavours, With natural flavours, No artificial colours, Suitable for vegetarians and vegans | Suitable for Vegans; Suitable for Vegetarians",soft-drinks-tea-coffee/brands-we-love/coke/brands/fanta | soft-drinks-tea-coffee/fizzy-drinks/orange-fruit-flavours/fruit-flavours | soft-drinks-tea-coffee/fizzy-drinks/sugar-free-diet-fizzy-drinks/multipack
537806011,Fanta Orange ,Fanta,https://www.ocado.com/products/537806011/details,features | dietaryInformation,"Sparkling orange flavoured soft drink, Great and refreshing taste, Vibrant and refreshing, Made with fruit juice & flavours, With natural flavours, Suitable for vegetarians and vegans | Suitable for Vegetarians; Suitable for Vegans",soft-drinks-tea-coffee/brands-we-love/coke/brands/fanta | soft-drinks-tea-coffee/brands-we-love/coke/fruity-flavours | soft-drinks-tea-coffee/fizzy-drinks/orange-fruit-flavours/fruit-flavours
